STATUS,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,Labels,AGE
X,F,N,Y,1.0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12478.0,-3569.0,1,0.0,0.0,10.0,0,34.18630137
0,F,N,Y,1.0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12478.0,-3569.0,1,0.0,0.0,10.0,0,34.18630137
0,F,N,Y,0.0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18506.0,-3630.0,1,0.0,0.0,3.0,0,50.70136986
X,F,Y,Y,0.0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17297.0,-2018.0,1,0.0,0.0,14.0,0,47.3890411
0,F,Y,Y,0.0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17297.0,-2018.0,1,0.0,0.0,14.0,0,47.3890411
X,F,N,Y,0.0,202500.0,Pensioner,Lower secondary,Single / not married,House / apartment,-21304.0,3860.5,1,0.0,0.0,1.0,1,58.36712329
0,F,N,Y,0.0,202500.0,Pensioner,Lower secondary,Single / not married,House / apartment,-21304.0,3860.5,1,0.0,0.0,1.0,1,58.36712329
0,F,Y,Y,1.0,270000.0,Working,Higher education,Married,House / apartment,-10416.0,-3661.0,1,0.0,0.0,8.0,0,28.5369863
C,M,Y,Y,0.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18526.0,-7583.5,1,0.0,0.0,9.0,0,50.75616438
0,M,Y,Y,0.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18526.0,-7583.5,1,0.0,0.0,9.0,0,50.75616438
C,F,N,Y,0.0,49500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22446.0,3860.5,1,0.0,0.0,1.0,1,61.49589041
0,F,N,Y,0.0,49500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22446.0,3860.5,1,0.0,0.0,1.0,1,61.49589041
X,F,N,Y,0.0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21041.0,3860.5,1,0.0,0.0,1.0,1,57.64657534
0,F,N,Y,0.0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21041.0,3860.5,1,0.0,0.0,1.0,1,57.64657534
X,F,N,Y,1.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12017.0,-192.0,1,0.0,0.0,14.0,0,32.92328767
0,F,N,Y,1.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12017.0,-192.0,1,0.0,0.0,14.0,0,32.92328767
0,M,Y,N,0.0,81000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21633.0,3860.5,1,0.0,0.0,1.0,1,59.26849315
X,F,N,Y,0.0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23442.0,3860.5,1,0.0,0.0,1.0,1,64.22465753
0,F,N,Y,0.0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23442.0,3860.5,1,0.0,0.0,1.0,1,64.22465753
0,F,N,Y,0.0,225000.0,State servant,Higher education,Married,House / apartment,-18229.0,-1288.0,1,0.0,0.0,6.0,0,49.94246575
1,F,N,Y,0.0,225000.0,State servant,Higher education,Married,House / apartment,-18229.0,-1288.0,1,0.0,0.0,6.0,0,49.94246575
X,F,N,Y,0.0,108000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20666.0,3860.5,1,0.0,0.0,1.0,1,56.61917808
0,F,N,Y,0.0,108000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20666.0,3860.5,1,0.0,0.0,1.0,1,56.61917808
0,F,N,Y,0.0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18364.0,-1227.0,1,0.0,0.0,14.0,0,50.31232877
X,F,N,Y,0.0,130500.0,Working,Secondary / secondary special,Married,House / apartment,-13520.0,-5488.0,1,0.0,0.0,3.0,0,37.04109589
0,F,N,Y,0.0,130500.0,Working,Secondary / secondary special,Married,House / apartment,-13520.0,-5488.0,1,0.0,0.0,3.0,0,37.04109589
X,M,N,Y,0.0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23096.0,3860.5,1,0.0,0.0,1.0,1,63.27671233
1,M,N,Y,0.0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23096.0,3860.5,1,0.0,0.0,1.0,1,63.27671233
0,M,N,Y,0.0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23096.0,3860.5,1,0.0,0.0,1.0,1,63.27671233
C,F,N,N,1.0,135000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-11416.0,-2992.0,1,0.0,0.0,8.0,0,31.27671233
0,F,N,N,1.0,135000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-11416.0,-2992.0,1,0.0,0.0,8.0,0,31.27671233
1,M,N,N,1.0,189000.0,Working,Secondary / secondary special,Married,House / apartment,-11700.0,-404.0,1,0.0,0.0,10.0,0,32.05479452
0,M,N,N,1.0,189000.0,Working,Secondary / secondary special,Married,House / apartment,-11700.0,-404.0,1,0.0,0.0,10.0,0,32.05479452
X,M,Y,Y,1.0,315000.0,Working,Higher education,Married,Co-op apartment,-13307.0,-1227.0,1,0.0,0.0,8.0,2,36.45753425
0,M,Y,Y,1.0,315000.0,Working,Higher education,Married,Co-op apartment,-13307.0,-1227.0,1,0.0,0.0,8.0,2,36.45753425
X,M,N,N,1.0,112500.0,Working,Secondary / secondary special,Married,Rented apartment,-12521.0,-70.0,1,0.0,0.0,8.0,0,34.30410959
0,M,N,N,1.0,112500.0,Working,Secondary / secondary special,Married,Rented apartment,-12521.0,-70.0,1,0.0,0.0,8.0,0,34.30410959
0,F,N,Y,0.0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-19893.0,-5365.0,1,0.0,0.0,14.0,0,54.50136986
C,M,Y,Y,2.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12712.0,-131.0,1,0.0,0.0,8.0,0,34.82739726
0,M,Y,Y,2.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12712.0,-131.0,1,0.0,0.0,8.0,0,34.82739726
1,M,Y,Y,2.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12712.0,-131.0,1,0.0,0.0,8.0,0,34.82739726
X,M,Y,Y,2.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12712.0,-131.0,1,0.0,0.0,8.0,0,34.82739726
X,M,Y,Y,0.0,99000.0,Working,Secondary / secondary special,Married,Rented apartment,-9928.0,-1531.0,1,0.0,0.0,10.0,0,27.2
0,M,Y,Y,0.0,99000.0,Working,Secondary / secondary special,Married,Rented apartment,-9928.0,-1531.0,1,0.0,0.0,10.0,0,27.2
C,M,Y,Y,1.0,315000.0,Working,Higher education,Married,House / apartment,-10580.0,-2566.0,1,0.0,0.0,3.0,2,28.98630137
0,M,Y,Y,1.0,315000.0,Working,Higher education,Married,House / apartment,-10580.0,-2566.0,1,0.0,0.0,3.0,2,28.98630137
C,F,N,Y,0.0,67500.0,Working,Secondary / secondary special,Widow,House / apartment,-20482.0,-5030.0,1,0.0,0.0,8.0,0,56.11506849
0,F,N,Y,0.0,67500.0,Working,Secondary / secondary special,Widow,House / apartment,-20482.0,-5030.0,1,0.0,0.0,8.0,0,56.11506849
0,F,N,Y,0.0,112500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21216.0,3860.5,1,0.0,0.0,1.0,1,58.1260274
X,F,N,Y,0.0,112500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21216.0,3860.5,1,0.0,0.0,1.0,1,58.1260274
C,F,N,Y,0.0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10127.0,-831.0,1,0.0,0.0,14.0,0,27.74520548
0,F,N,Y,0.0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10127.0,-831.0,1,0.0,0.0,14.0,0,27.74520548
X,F,N,Y,0.0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10127.0,-831.0,1,0.0,0.0,14.0,0,27.74520548
C,F,N,Y,0.0,270000.0,Commercial associate,Higher education,Married,House / apartment,-21058.0,-2749.0,1,0.0,0.0,0.0,0,57.69315068
0,F,N,Y,0.0,270000.0,Commercial associate,Higher education,Married,House / apartment,-21058.0,-2749.0,1,0.0,0.0,0.0,0,57.69315068
C,M,Y,Y,0.0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16277.0,-6979.0,1,0.0,0.0,6.0,0,44.59452055
0,M,Y,Y,0.0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16277.0,-6979.0,1,0.0,0.0,6.0,0,44.59452055
X,M,Y,Y,0.0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13108.0,-4545.0,1,0.0,0.0,14.0,0,35.91232877
0,M,Y,Y,0.0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13108.0,-4545.0,1,0.0,0.0,14.0,0,35.91232877
C,F,N,N,0.0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-23734.0,-6067.0,1,0.0,0.0,10.0,0,65.02465753
0,F,N,N,0.0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-23734.0,-6067.0,1,0.0,0.0,10.0,0,65.02465753
0,F,N,Y,0.0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-17474.0,-313.0,1,0.0,0.0,14.0,0,47.8739726
X,F,N,Y,0.0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-17474.0,-313.0,1,0.0,0.0,14.0,0,47.8739726
0,F,N,Y,1.0,202500.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-13539.0,-1653.0,1,0.0,0.0,3.0,0,37.09315068
X,F,N,Y,1.0,202500.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-13539.0,-1653.0,1,0.0,0.0,3.0,0,37.09315068
X,F,N,Y,1.0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-16425.0,-2842.0,1,0.0,0.0,10.0,0,45.0
0,F,N,Y,1.0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-16425.0,-2842.0,1,0.0,0.0,10.0,0,45.0
C,F,N,Y,1.0,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11900.0,-3360.0,1,0.0,0.0,0.0,0,32.60273973
0,F,N,Y,1.0,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11900.0,-3360.0,1,0.0,0.0,0.0,0,32.60273973
X,F,N,Y,1.0,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11900.0,-3360.0,1,0.0,0.0,0.0,0,32.60273973
X,F,Y,Y,0.0,380250.0,Working,Higher education,Separated,House / apartment,-13151.0,-3725.0,1,0.0,0.0,0.0,2,36.03013699
0,F,Y,Y,0.0,380250.0,Working,Higher education,Separated,House / apartment,-13151.0,-3725.0,1,0.0,0.0,0.0,2,36.03013699
X,M,Y,Y,0.0,225000.0,Pensioner,Higher education,Married,House / apartment,-24166.0,3860.5,1,0.0,0.0,1.0,1,66.20821918
0,M,Y,Y,0.0,225000.0,Pensioner,Higher education,Married,House / apartment,-24166.0,3860.5,1,0.0,0.0,1.0,1,66.20821918
X,M,Y,Y,0.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19171.0,-7583.5,1,0.0,0.0,8.0,0,52.52328767
0,M,Y,Y,0.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19171.0,-7583.5,1,0.0,0.0,8.0,0,52.52328767
X,M,Y,Y,0.0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17968.0,-895.0,1,0.0,0.0,8.0,0,49.22739726
0,M,Y,Y,0.0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17968.0,-895.0,1,0.0,0.0,8.0,0,49.22739726
X,F,N,Y,0.0,90000.0,Pensioner,Higher education,Single / not married,House / apartment,-21983.0,3860.5,1,0.0,0.0,1.0,1,60.22739726
0,F,N,Y,0.0,90000.0,Pensioner,Higher education,Single / not married,House / apartment,-21983.0,3860.5,1,0.0,0.0,1.0,1,60.22739726
0,M,N,Y,0.0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18871.0,-3482.0,1,0.0,0.0,16.0,0,51.70136986
C,M,Y,N,1.0,315000.0,State servant,Secondary / secondary special,Married,Rented apartment,-15399.0,-6555.0,1,0.0,0.0,10.0,2,42.1890411
0,M,Y,N,1.0,315000.0,State servant,Secondary / secondary special,Married,Rented apartment,-15399.0,-6555.0,1,0.0,0.0,10.0,2,42.1890411
X,M,Y,N,1.0,315000.0,State servant,Secondary / secondary special,Married,Rented apartment,-15399.0,-6555.0,1,0.0,0.0,10.0,2,42.1890411
X,F,N,Y,0.0,171000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23153.0,3860.5,1,0.0,0.0,1.0,1,63.43287671
0,F,N,Y,0.0,171000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23153.0,3860.5,1,0.0,0.0,1.0,1,63.43287671
X,M,Y,Y,0.0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-24247.0,-377.0,1,0.0,0.0,16.0,0,66.43013699
0,M,Y,Y,0.0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-24247.0,-377.0,1,0.0,0.0,16.0,0,66.43013699
1,M,Y,Y,0.0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-24247.0,-377.0,1,0.0,0.0,16.0,0,66.43013699
X,F,Y,N,0.0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15123.0,-2873.0,1,0.0,0.0,14.0,0,41.43287671
0,F,Y,N,0.0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15123.0,-2873.0,1,0.0,0.0,14.0,0,41.43287671
0,F,N,Y,2.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14360.0,-1565.0,1,0.0,0.0,1.0,0,39.34246575
C,F,N,N,0.0,135000.0,Pensioner,Higher education,Widow,House / apartment,-21232.0,3860.5,1,0.0,0.0,1.0,1,58.16986301
0,F,N,N,0.0,135000.0,Pensioner,Higher education,Widow,House / apartment,-21232.0,3860.5,1,0.0,0.0,1.0,1,58.16986301
0,F,N,Y,2.0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13935.0,-560.0,1,0.0,0.0,8.0,0,38.17808219
C,F,N,Y,0.0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-20037.0,-4091.0,1,0.0,0.0,14.0,0,54.89589041
0,F,N,Y,0.0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-20037.0,-4091.0,1,0.0,0.0,14.0,0,54.89589041
X,M,Y,Y,2.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13596.0,-2264.0,1,0.0,0.0,8.0,0,37.24931507
0,M,Y,Y,2.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13596.0,-2264.0,1,0.0,0.0,8.0,0,37.24931507
C,M,Y,N,1.0,135000.0,Commercial associate,Higher education,Married,House / apartment,-15868.0,-2842.0,1,0.0,0.0,10.0,0,43.4739726
1,M,Y,N,1.0,135000.0,Commercial associate,Higher education,Married,House / apartment,-15868.0,-2842.0,1,0.0,0.0,10.0,0,43.4739726
0,M,Y,N,1.0,135000.0,Commercial associate,Higher education,Married,House / apartment,-15868.0,-2842.0,1,0.0,0.0,10.0,0,43.4739726
X,F,N,Y,0.0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22010.0,3860.5,1,0.0,0.0,1.0,1,60.30136986
0,F,N,Y,0.0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22010.0,3860.5,1,0.0,0.0,1.0,1,60.30136986
X,M,N,Y,1.0,112500.0,Working,Higher education,Married,House / apartment,-13682.0,-5460.0,1,0.0,0.0,0.0,0,37.48493151
0,M,N,Y,1.0,112500.0,Working,Higher education,Married,House / apartment,-13682.0,-5460.0,1,0.0,0.0,0.0,0,37.48493151
C,F,N,Y,0.0,135000.0,State servant,Higher education,Married,House / apartment,-12444.0,-2752.0,1,0.0,0.0,8.0,0,34.09315068
0,F,N,Y,0.0,135000.0,State servant,Higher education,Married,House / apartment,-12444.0,-2752.0,1,0.0,0.0,8.0,0,34.09315068
X,F,N,Y,0.0,58500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-19566.0,-6129.0,1,0.0,0.0,3.0,0,53.60547945
0,F,N,Y,0.0,58500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-19566.0,-6129.0,1,0.0,0.0,3.0,0,53.60547945
C,F,N,Y,0.0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21478.0,3860.5,1,0.0,0.0,1.0,1,58.84383562
0,F,N,Y,0.0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21478.0,3860.5,1,0.0,0.0,1.0,1,58.84383562
X,F,N,N,0.0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-17223.0,-803.0,1,0.0,0.0,11.0,0,47.18630137
0,F,N,N,0.0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-17223.0,-803.0,1,0.0,0.0,11.0,0,47.18630137
X,F,Y,Y,0.0,108000.0,Working,Secondary / secondary special,Married,Municipal apartment,-19316.0,-6039.0,1,0.0,0.0,3.0,0,52.92054795
0,F,Y,Y,0.0,108000.0,Working,Secondary / secondary special,Married,Municipal apartment,-19316.0,-6039.0,1,0.0,0.0,3.0,0,52.92054795
X,M,N,Y,0.0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12377.0,-3207.0,1,0.0,0.0,3.0,0,33.90958904
0,M,N,Y,0.0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12377.0,-3207.0,1,0.0,0.0,3.0,0,33.90958904
X,F,N,Y,1.0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14644.0,-3633.0,1,0.0,0.0,6.0,0,40.12054795
0,F,N,Y,1.0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14644.0,-3633.0,1,0.0,0.0,6.0,0,40.12054795
X,F,N,Y,1.0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-16616.0,-2722.0,1,0.0,0.0,13.0,0,45.52328767
0,F,N,Y,1.0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-16616.0,-2722.0,1,0.0,0.0,13.0,0,45.52328767
X,F,Y,Y,1.0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-8069.0,-499.0,1,0.0,0.0,17.0,0,22.10684932
0,F,Y,Y,1.0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-8069.0,-499.0,1,0.0,0.0,17.0,0,22.10684932
C,F,Y,Y,0.0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16511.0,-3148.0,1,0.0,0.0,8.0,0,45.23561644
0,F,Y,Y,0.0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16511.0,-3148.0,1,0.0,0.0,8.0,0,45.23561644
X,F,N,Y,1.0,225000.0,Commercial associate,Higher education,Married,House / apartment,-15720.0,-2569.0,1,0.0,0.0,10.0,0,43.06849315
0,F,N,Y,1.0,225000.0,Commercial associate,Higher education,Married,House / apartment,-15720.0,-2569.0,1,0.0,0.0,10.0,0,43.06849315
0,F,N,Y,0.0,225000.0,Working,Secondary / secondary special,Separated,House / apartment,-17216.0,-1138.0,1,0.0,0.0,8.0,0,47.16712329
X,F,N,Y,0.0,225000.0,Working,Secondary / secondary special,Separated,House / apartment,-17216.0,-1138.0,1,0.0,0.0,8.0,0,47.16712329
X,F,Y,Y,2.0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13028.0,-104.0,1,0.0,0.0,14.0,0,35.69315068
0,F,Y,Y,2.0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13028.0,-104.0,1,0.0,0.0,14.0,0,35.69315068
X,F,N,Y,0.0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16092.0,-438.0,1,0.0,0.0,1.0,0,44.08767123
0,F,N,Y,0.0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16092.0,-438.0,1,0.0,0.0,1.0,0,44.08767123
X,F,Y,Y,0.0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22256.0,3860.5,1,0.0,0.0,1.0,1,60.97534247
0,F,Y,Y,0.0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22256.0,3860.5,1,0.0,0.0,1.0,1,60.97534247
X,F,N,Y,0.0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15839.0,-1381.0,1,0.0,0.0,6.0,0,43.39452055
0,F,N,Y,0.0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15839.0,-1381.0,1,0.0,0.0,6.0,0,43.39452055
C,M,N,Y,1.0,202500.0,Working,Lower secondary,Single / not married,House / apartment,-16396.0,-2783.0,1,0.0,0.0,16.0,0,44.92054795
0,M,N,Y,1.0,202500.0,Working,Lower secondary,Single / not married,House / apartment,-16396.0,-2783.0,1,0.0,0.0,16.0,0,44.92054795
X,M,N,Y,1.0,202500.0,Working,Lower secondary,Single / not married,House / apartment,-16396.0,-2783.0,1,0.0,0.0,16.0,0,44.92054795
C,F,N,Y,0.0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24303.0,3860.5,1,0.0,0.0,1.0,1,66.58356164
0,F,N,Y,0.0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24303.0,3860.5,1,0.0,0.0,1.0,1,66.58356164
0,F,Y,N,0.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-10351.0,-1322.0,1,0.0,0.0,10.0,0,28.35890411
X,F,N,Y,0.0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21665.0,3860.5,1,0.0,0.0,1.0,1,59.35616438
0,F,N,Y,0.0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21665.0,3860.5,1,0.0,0.0,1.0,1,59.35616438
X,M,N,Y,1.0,99000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18979.0,-4609.0,1,0.0,0.0,8.0,0,51.99726027
0,M,N,Y,1.0,99000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18979.0,-4609.0,1,0.0,0.0,8.0,0,51.99726027
C,F,Y,Y,0.0,157500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-22942.0,3860.5,1,0.0,0.0,1.0,1,62.85479452
0,F,Y,Y,0.0,157500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-22942.0,3860.5,1,0.0,0.0,1.0,1,62.85479452
1,F,Y,Y,0.0,157500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-22942.0,3860.5,1,0.0,0.0,1.0,1,62.85479452
X,F,N,Y,0.0,81000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-22447.0,3860.5,1,0.0,0.0,1.0,1,61.49863014
0,F,N,Y,0.0,81000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-22447.0,3860.5,1,0.0,0.0,1.0,1,61.49863014
X,M,N,Y,0.0,67500.0,Working,Higher education,Single / not married,House / apartment,-19718.0,-2052.0,1,0.0,0.0,8.0,0,54.02191781
